observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,frequencyLow,frequencyHigh,observationLevel,observationType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,latitude,longitude,timestamp_x,timestamp_y,timestamp
21405,G01,G01_20250919_110000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.26,,,2.014806,-73.841528,2025-09-19T11:00:00-05:00,2025-09-19T11:00:00-05:00,2025-09-19T11:00:00-05:00
21406,G01,G01_20250919_110000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.209,,,2.014806,-73.841528,2025-09-19T11:00:00-05:00,2025-09-19T11:00:00-05:00,2025-09-19T11:00:00-05:00
21407,G01,G01_20250906_173000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.983,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21410,G01,G01_20250906_173000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.897,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21411,G01,G01_20250906_173000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.264,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21414,G01,G01_20250906_173000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.929,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21415,G01,G01_20250906_173000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.887,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21420,G01,G01_20250906_173000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.929,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21426,G01,G01_20250906_173000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.957,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21428,G01,G01_20250906_173000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.429,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21434,G01,G01_20250906_173000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00,2025-09-06T17:30:00-05:00
21459,G01,G01_20250907_113000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.733,,,2.014806,-73.841528,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00
21460,G01,G01_20250907_113000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.827,,,2.014806,-73.841528,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00
21461,G01,G01_20250907_113000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.943,,,2.014806,-73.841528,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00
21462,G01,G01_20250907_113000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.391,,,2.014806,-73.841528,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00,2025-09-07T11:30:00-05:00
21477,G01,G01_20250912_170000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.905,,,2.014806,-73.841528,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00
21478,G01,G01_20250912_170000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.831,,,2.014806,-73.841528,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00
21479,G01,G01_20250912_170000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.966,,,2.014806,-73.841528,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00
21480,G01,G01_20250912_170000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.134,,,2.014806,-73.841528,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00
21481,G01,G01_20250912_170000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.924,,,2.014806,-73.841528,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00
21482,G01,G01_20250912_170000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.96,,,2.014806,-73.841528,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00,2025-09-12T17:00:00-05:00
21515,G01,G01_20250916_053000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.338,,,2.014806,-73.841528,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00
21520,G01,G01_20250916_053000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.175,,,2.014806,-73.841528,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00
21524,G01,G01_20250916_053000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.231,,,2.014806,-73.841528,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00
21526,G01,G01_20250916_053000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.196,,,2.014806,-73.841528,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00,2025-09-16T05:30:00-05:00
21540,G01,G01_20250916_080000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.121,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21541,G01,G01_20250916_080000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.792,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21542,G01,G01_20250916_080000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.675,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21543,G01,G01_20250916_080000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.161,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21544,G01,G01_20250916_080000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.623,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21545,G01,G01_20250916_080000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.927,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21547,G01,G01_20250916_080000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.886,,,2.014806,-73.841528,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00,2025-09-16T08:00:00-05:00
21621,G01,G01_20250922_093000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.813,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21622,G01,G01_20250922_093000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.909,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21623,G01,G01_20250922_093000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.137,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21624,G01,G01_20250922_093000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.311,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21625,G01,G01_20250922_093000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21626,G01,G01_20250922_093000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.931,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21627,G01,G01_20250922_093000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.115,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21628,G01,G01_20250922_093000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.748,,,2.014806,-73.841528,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00,2025-09-22T09:30:00-05:00
21646,G01,G01_20250915_063000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.493,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21647,G01,G01_20250915_063000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.478,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21648,G01,G01_20250915_063000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.387,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21649,G01,G01_20250915_063000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.621,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21650,G01,G01_20250915_063000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.239,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21651,G01,G01_20250915_063000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.391,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21653,G01,G01_20250915_063000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.522,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21654,G01,G01_20250915_063000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21655,G01,G01_20250915_063000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.102,,,2.014806,-73.841528,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00,2025-09-15T06:30:00-05:00
21660,G01,G01_20250910_130000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.908,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21661,G01,G01_20250910_130000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.809,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21662,G01,G01_20250910_130000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.961,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21663,G01,G01_20250910_130000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.944,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21664,G01,G01_20250910_130000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.89,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21665,G01,G01_20250910_130000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.865,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21666,G01,G01_20250910_130000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.337,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21667,G01,G01_20250910_130000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.946,,,2.014806,-73.841528,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00,2025-09-10T13:00:00-05:00
21754,G01,G01_20250920_163000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.629,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21758,G01,G01_20250920_163000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.556,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21760,G01,G01_20250920_163000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.172,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21761,G01,G01_20250920_163000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21762,G01,G01_20250920_163000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.877,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21763,G01,G01_20250920_163000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.346,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21764,G01,G01_20250920_163000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.721,,,2.014806,-73.841528,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00,2025-09-20T16:30:00-05:00
21772,G01,G01_20250911_093000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.944,,,2.014806,-73.841528,2025-09-11T09:30:00-05:00,2025-09-11T09:30:00-05:00,2025-09-11T09:30:00-05:00
21775,G01,G01_20250911_093000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.967,,,2.014806,-73.841528,2025-09-11T09:30:00-05:00,2025-09-11T09:30:00-05:00,2025-09-11T09:30:00-05:00
21780,G01,G01_20250911_093000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.773,,,2.014806,-73.841528,2025-09-11T09:30:00-05:00,2025-09-11T09:30:00-05:00,2025-09-11T09:30:00-05:00
21783,G01,G01_20250921_153000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.876,,,2.014806,-73.841528,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00
21784,G01,G01_20250921_153000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.629,,,2.014806,-73.841528,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00
21785,G01,G01_20250921_153000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.63,,,2.014806,-73.841528,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00
21786,G01,G01_20250921_153000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.531,,,2.014806,-73.841528,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00
21787,G01,G01_20250921_153000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.15,,,2.014806,-73.841528,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00
21788,G01,G01_20250921_153000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.549,,,2.014806,-73.841528,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00,2025-09-21T15:30:00-05:00
21854,G01,G01_20250917_170000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.978,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21855,G01,G01_20250917_170000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.96,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21856,G01,G01_20250917_170000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.887,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21857,G01,G01_20250917_170000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.947,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21858,G01,G01_20250917_170000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.979,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21860,G01,G01_20250917_170000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.936,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21862,G01,G01_20250917_170000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.989,,,2.014806,-73.841528,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00,2025-09-17T17:00:00-05:00
21906,G01,G01_20250916_063000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.14,,,2.014806,-73.841528,2025-09-16T06:30:00-05:00,2025-09-16T06:30:00-05:00,2025-09-16T06:30:00-05:00
21908,G01,G01_20250916_063000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.178,,,2.014806,-73.841528,2025-09-16T06:30:00-05:00,2025-09-16T06:30:00-05:00,2025-09-16T06:30:00-05:00
22022,G01,G01_20250907_150000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.133,,,2.014806,-73.841528,2025-09-07T15:00:00-05:00,2025-09-07T15:00:00-05:00,2025-09-07T15:00:00-05:00
22030,G01,G01_20250916_170000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.851,,,2.014806,-73.841528,2025-09-16T17:00:00-05:00,2025-09-16T17:00:00-05:00,2025-09-16T17:00:00-05:00
22037,G01,G01_20250915_070000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.531,,,2.014806,-73.841528,2025-09-15T07:00:00-05:00,2025-09-15T07:00:00-05:00,2025-09-15T07:00:00-05:00
22038,G01,G01_20250915_070000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.315,,,2.014806,-73.841528,2025-09-15T07:00:00-05:00,2025-09-15T07:00:00-05:00,2025-09-15T07:00:00-05:00
22094,G01,G01_20250916_073000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-16T07:30:00-05:00,2025-09-16T07:30:00-05:00,2025-09-16T07:30:00-05:00
22096,G01,G01_20250916_073000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.111,,,2.014806,-73.841528,2025-09-16T07:30:00-05:00,2025-09-16T07:30:00-05:00,2025-09-16T07:30:00-05:00
22097,G01,G01_20250916_073000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.835,,,2.014806,-73.841528,2025-09-16T07:30:00-05:00,2025-09-16T07:30:00-05:00,2025-09-16T07:30:00-05:00
22100,G01,G01_20250913_080000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.749,,,2.014806,-73.841528,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00
22101,G01,G01_20250913_080000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.577,,,2.014806,-73.841528,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00
22102,G01,G01_20250913_080000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.88,,,2.014806,-73.841528,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00
22103,G01,G01_20250913_080000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.683,,,2.014806,-73.841528,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00,2025-09-13T08:00:00-05:00
